"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"112","pink",TRUE,0.000276367101496781,9937,339,241,0.710914454277286,0.024252792593338,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"113","pink",TRUE,0.000333491926582859,3932,339,117,0.345132743362832,0.0297558494404883,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"114","pink",TRUE,0.000361950805068744,11333,339,266,0.784660766961652,0.0234712785670167,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"115","pink",TRUE,0.000557383002172503,12231,339,281,0.828908554572271,0.0229744092878751,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"116","pink",TRUE,0.00960299632910659,5682,339,149,0.43952802359882,0.0262231608588525,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
"117","pink",TRUE,0.00960299632910659,5682,339,149,0.43952802359882,0.0262231608588525,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"118","pink",TRUE,0.00960299632910659,5682,339,149,0.43952802359882,0.0262231608588525,"GO:0031974","GO:CC","membrane-enclosed lumen",16963,1466,"GO:0110165",NA
"119","pink",TRUE,0.0180657489563686,6463,339,164,0.48377581120944,0.0253752127494971,"GO:0005634","GO:CC","nucleus",16963,310,"GO:0043231",NA
"120","pink",TRUE,0.0320123038546704,4639,339,124,0.365781710914454,0.0267298986850614,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"121","pink",TRUE,0.036693548605597,12,341,4,0.0117302052785924,0.333333333333333,"GO:0003906","GO:MF","DNA-(apurinic or apyrimidinic site) endonuclease activity",16268,591,"GO:0140097",NA
"122","pink",TRUE,0.0152137284655851,86,180,9,0.05,0.104651162790698,"KEGG:05210","KEGG","Colorectal cancer",7747,431,"KEGG:00000",NA
"123","purple",TRUE,0.00748295285591842,133,361,12,0.0332409972299169,0.0902255639097744,"GO:0055037","GO:CC","recycling endosome",16963,2589,"GO:0005768",NA
"124","purple",TRUE,0.0076438701850793,29,361,6,0.0166204986149584,0.206896551724138,"GO:0098576","GO:CC","lumenal side of membrane",16963,3607,"c(""GO:0031090"", ""GO:0098552"")",NA
"125","purple",TRUE,0.0338404983792681,53,361,7,0.0193905817174515,0.132075471698113,"GO:0055038","GO:CC","recycling endosome membrane",16963,2590,"c(""GO:0010008"", ""GO:0055037"")",NA
"126","purple",TRUE,0.0339071842851844,1191,361,45,0.124653739612188,0.0377833753148615,"GO:0005783","GO:CC","endoplasmic reticulum",16963,444,"c(""GO:0005737"", ""GO:0012505"", ""GO:0043231"")",NA
"127","purple",TRUE,0.0433960302439743,25,361,5,0.0138504155124654,0.2,"GO:0098553","GO:CC","lumenal side of endoplasmic reticulum membrane",16963,3584,"c(""GO:0005789"", ""GO:0098576"")",NA
"128","purple",TRUE,0.0433960302439743,25,361,5,0.0138504155124654,0.2,"GO:0071556","GO:CC","integral component of lumenal side of endoplasmic reticulum membrane",16963,3103,"c(""GO:0030176"", ""GO:0098553"")",NA
"129","purple",TRUE,0.031243654639697,1410,242,54,0.223140495867769,0.0382978723404255,"REAC:R-HSA-597592","REAC","Post-translational protein modification",10588,1597,"REAC:R-HSA-392499",NA
"130","purple",TRUE,0.0448590631898699,2012,242,70,0.289256198347107,0.0347912524850895,"REAC:R-HSA-392499","REAC","Metabolism of proteins",10588,1281,"REAC:0000000",NA
"131","red",TRUE,8.60257252163174e-05,12231,542,441,0.813653136531365,0.036055923473142,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"132","red",TRUE,9.31600527239416e-05,12994,542,462,0.85239852398524,0.0355548714791442,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"133","red",TRUE,9.97125765824823e-05,11093,542,408,0.752767527675277,0.0367799513206527,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"134","red",TRUE,0.000579159547664726,9588,542,359,0.662361623616236,0.0374426366291197,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"135","red",TRUE,0.00113907294518335,11333,542,410,0.756457564575646,0.0361775346333716,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"136","red",TRUE,0.0029193386191499,3932,542,169,0.311808118081181,0.0429806714140387,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"137","red",TRUE,0.0409287269716105,4639,542,187,0.345018450184502,0.0403104117266652,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"138","red",TRUE,0.044146558450309,6463,542,248,0.457564575645756,0.038372272938264,"GO:0005634","GO:CC","nucleus",16963,310,"GO:0043231",NA
"139","red",TRUE,5.89821316551411e-05,11572,519,420,0.809248554913295,0.0362945039751123,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"140","red",TRUE,9.61302728219881e-05,22,519,8,0.0154142581888247,0.363636363636364,"GO:0003887","GO:MF","DNA-directed DNA polymerase activity",16268,582,"GO:0034061",NA
"141","red",TRUE,0.00078901105069621,28,519,8,0.0154142581888247,0.285714285714286,"GO:0034061","GO:MF","DNA polymerase activity",16268,5938,"c(""GO:0016779"", ""GO:0140097"")",NA
"142","red",TRUE,0.0274621904418256,291,519,23,0.0443159922928709,0.0790378006872852,"GO:0015631","GO:MF","tubulin binding",16268,3384,"GO:0008092",NA
"143","royalblue",TRUE,0.00311571811018218,42,322,8,0.0248447204968944,0.19047619047619,"GO:0050805","GO:BP","negative regulation of synaptic transmission",15979,15581,"c(""GO:0007268"", ""GO:0010648"", ""GO:0023057"", ""GO:0050804"")",NA
"144","royalblue",TRUE,0.0386654356344319,3785,340,105,0.308823529411765,0.0277410832232497,"GO:0012505","GO:CC","endomembrane system",16963,835,"GO:0110165",NA
"145","salmon",TRUE,0.0114355289762483,797,481,43,0.0893970893970894,0.0539523212045169,"GO:0005730","GO:CC","nucleolus",16963,395,"c(""GO:0031981"", ""GO:0043232"")",NA
"146","salmon",TRUE,0.0269400401223759,3932,481,147,0.305613305613306,0.0373855544252289,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"147","salmon",TRUE,0.0495027434569533,4110,481,151,0.313929313929314,0.0367396593673966,"GO:0043232","GO:CC","intracellular non-membrane-bounded organelle",16963,2154,"c(""GO:0043228"", ""GO:0043229"")",NA
"148","skyblue",TRUE,0.0135365550850468,16,517,6,0.011605415860735,0.375,"GO:0071786","GO:BP","endoplasmic reticulum tubular network organization",15979,20002,"GO:0007029",NA
"149","skyblue",TRUE,0.00320794473132757,12994,534,449,0.840823970037453,0.0345544097275666,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"150","skyblue",TRUE,0.0230708248302657,4850,534,193,0.361423220973783,0.0397938144329897,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"151","skyblue",TRUE,0.0287361515806722,1480,236,67,0.283898305084746,0.0452702702702703,"KEGG:01100","KEGG","Metabolic pathways",7747,179,"KEGG:00000",NA
"152","skyblue",TRUE,0.0303823088680666,8,348,4,0.0114942528735632,0.5,"REAC:R-HSA-196836","REAC","Vitamin C (ascorbate) metabolism",10588,2348,"REAC:R-HSA-196849",NA
"153","tan",TRUE,0.00496527367240491,12994,442,374,0.846153846153846,0.0287825150069263,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"154","tan",TRUE,0.03696621488643,11093,442,325,0.735294117647059,0.0292977553412062,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"155","tan",TRUE,0.000964393647082888,57,428,10,0.0233644859813084,0.175438596491228,"GO:0002039","GO:MF","p53 binding",16268,373,"GO:0005515",NA
"156","turquoise",TRUE,0.0339554330210227,59,392,8,0.0204081632653061,0.135593220338983,"GO:0003678","GO:MF","DNA helicase activity",16268,409,"c(""GO:0004386"", ""GO:0008094"", ""GO:0140097"")",NA
"157","white",TRUE,0.035253553292112,1044,460,49,0.106521739130435,0.0469348659003831,"GO:0098796","GO:CC","membrane protein complex",16963,3660,"c(""GO:0016020"", ""GO:0032991"")",NA
"158","yellow",TRUE,0.000102070483168512,12994,390,338,0.866666666666667,0.0260120055410189,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"159","yellow",TRUE,0.0021832134852191,9937,390,270,0.692307692307692,0.0271711784240717,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"160","yellow",TRUE,0.0249088189581047,9588,390,257,0.658974358974359,0.0268043387567793,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"161","yellow",TRUE,0.032539949232858,681,390,32,0.0820512820512821,0.0469897209985316,"GO:0016604","GO:CC","nuclear body",16963,917,"c(""GO:0005654"", ""GO:0110165"")",NA
"162","yellow",TRUE,0.0051388290839393,3,383,3,0.00783289817232376,1,"GO:0019797","GO:MF","procollagen-proline 3-dioxygenase activity",16268,4614,"c(""GO:0019798"", ""GO:0031544"")",NA
"163","yellow",TRUE,0.0201951401810882,4,383,3,0.00783289817232376,0.75,"GO:0031544","GO:MF","peptidyl-proline 3-dioxygenase activity",16268,5134,"GO:0031543",NA
