"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"90","mediumpurple2",TRUE,0.00103990474061412,120,79,8,0.10126582278481,0.0666666666666667,"REAC:R-HSA-72737","REAC","Cap-dependent Translation Initiation",10588,281,"REAC:R-HSA-72613",NA
"91","mediumpurple2",TRUE,0.00103990474061412,120,79,8,0.10126582278481,0.0666666666666667,"REAC:R-HSA-72613","REAC","Eukaryotic Translation Initiation",10588,781,"REAC:R-HSA-72766",NA
"92","mediumpurple2",TRUE,0.00171288629177155,171,79,9,0.113924050632911,0.0526315789473684,"REAC:R-HSA-9010553","REAC","Regulation of expression of SLITs and ROBOs",10588,1795,"REAC:R-HSA-376176",NA
"93","mediumpurple2",TRUE,0.00208119240620077,662,79,17,0.215189873417722,0.0256797583081571,"REAC:R-HSA-8953854","REAC","Metabolism of RNA",10588,1265,"REAC:0000000",NA
"94","mediumpurple2",TRUE,0.00297707133991757,183,79,9,0.113924050632911,0.0491803278688525,"REAC:R-HSA-6791226","REAC","Major pathway of rRNA processing in the nucleolus and cytosol",10588,1247,"REAC:R-HSA-8868773",NA
"95","mediumpurple2",TRUE,0.00457385732213203,193,79,9,0.113924050632911,0.0466321243523316,"REAC:R-HSA-8868773","REAC","rRNA processing in the nucleus and cytosol",10588,2411,"REAC:R-HSA-72312",NA
"96","mediumpurple2",TRUE,0.00685187545802495,203,79,9,0.113924050632911,0.0443349753694581,"REAC:R-HSA-72312","REAC","rRNA processing",10588,2409,"REAC:R-HSA-8953854",NA
"97","mediumpurple2",TRUE,0.0116183166420797,217,79,9,0.113924050632911,0.0414746543778802,"REAC:R-HSA-376176","REAC","Signaling by ROBO receptors",10588,2014,"REAC:R-HSA-422475",NA
"98","orange",TRUE,0.0333614053073822,5,63,2,0.0317460317460317,0.4,"GO:0042382","GO:CC","paraspeckles",16963,2045,"GO:0016604",NA
"99","orange",TRUE,0.0499195249094574,5,57,2,0.0350877192982456,0.4,"GO:0047086","GO:MF","ketosteroid monooxygenase activity",16268,7533,"GO:0016709",NA
"100","orangered4",TRUE,0.0241251625817181,34,27,3,0.111111111111111,0.0882352941176471,"REAC:R-HSA-111997","REAC","CaM pathway",10588,274,"c(""REAC:R-HSA-111996"", ""REAC:R-HSA-1489509"")",NA
"101","orangered4",TRUE,0.0241251625817181,34,27,3,0.111111111111111,0.0882352941176471,"REAC:R-HSA-111933","REAC","Calmodulin induced events",10588,278,"REAC:R-HSA-111997",NA
"102","orangered4",TRUE,0.0286880078218481,36,27,3,0.111111111111111,0.0833333333333333,"REAC:R-HSA-111996","REAC","Ca-dependent events",10588,271,"REAC:R-HSA-112043",NA
"103","orangered4",TRUE,0.0394281602000473,40,27,3,0.111111111111111,0.075,"REAC:R-HSA-1489509","REAC","DAG and IP3 signaling",10588,393,"REAC:R-HSA-9006925",NA
"104","paleturquoise",TRUE,0.0493657990878006,2,83,2,0.0240963855421687,1,"GO:0006407","GO:BP","rRNA export from nucleus",15979,2432,"c(""GO:0042254"", ""GO:0051029"", ""GO:0071428"", ""GO:0097064"")",NA
"105","paleturquoise",TRUE,0.0166310434311882,2,90,2,0.0222222222222222,1,"GO:0015391","GO:MF","nucleobase:cation symporter activity",16268,3197,"c(""GO:0015205"", ""GO:0015294"")",NA
"106","paleturquoise",TRUE,0.0166310434311882,2,90,2,0.0222222222222222,1,"GO:0015389","GO:MF","pyrimidine- and adenine-specific:sodium symporter activity",16268,3195,"c(""GO:0005345"", ""GO:0005350"", ""GO:0005415"", ""GO:0015391"")",NA
"107","paleturquoise",TRUE,0.0497131804814479,3,90,2,0.0222222222222222,0.666666666666667,"GO:0005415","GO:MF","nucleoside:sodium symporter activity",16268,1851,"c(""GO:0005337"", ""GO:0015370"")",NA
"108","paleturquoise",TRUE,0.0497131804814479,3,90,2,0.0222222222222222,0.666666666666667,"GO:0000822","GO:MF","inositol hexakisphosphate binding",16268,110,"c(""GO:0043168"", ""GO:0043178"")",NA
"109","paleturquoise",TRUE,0.0497131804814479,3,90,2,0.0222222222222222,0.666666666666667,"GO:0005350","GO:MF","pyrimidine nucleobase transmembrane transporter activity",16268,1816,"GO:0015205",NA
"110","palevioletred3",TRUE,0.0359065140589433,271,305,17,0.0557377049180328,0.0627306273062731,"GO:0016236","GO:BP","macroautophagy",15979,5803,"GO:0006914",NA
"111","palevioletred3",TRUE,0.000167768900594656,12994,324,283,0.873456790123457,0.0217792827458827,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"112","palevioletred3",TRUE,0.00115288800450159,4850,324,130,0.401234567901235,0.0268041237113402,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"113","palevioletred3",TRUE,0.00192990597330929,89,324,10,0.0308641975308642,0.112359550561798,"GO:1902493","GO:CC","acetyltransferase complex",16963,3993,"GO:1990234",NA
"114","palevioletred3",TRUE,0.00192990597330929,89,324,10,0.0308641975308642,0.112359550561798,"GO:0031248","GO:CC","protein acetyltransferase complex",16963,1277,"c(""GO:0005622"", ""GO:1902493"")",NA
"115","palevioletred3",TRUE,0.00231606467446975,757,324,33,0.101851851851852,0.0435931307793923,"GO:1990234","GO:CC","transferase complex",16963,4201,"GO:1902494",NA
"116","palevioletred3",TRUE,0.00440022721851187,3932,324,108,0.333333333333333,0.0274669379450661,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"117","palevioletred3",TRUE,0.00493957426297666,79,324,9,0.0277777777777778,0.113924050632911,"GO:0000123","GO:CC","histone acetyltransferase complex",16963,10,"c(""GO:0005654"", ""GO:0031248"")",NA
"118","palevioletred3",TRUE,0.0105521293822429,9588,324,218,0.672839506172839,0.0227367542761786,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"119","palevioletred3",TRUE,0.0158561968139348,1291,324,45,0.138888888888889,0.034856700232378,"GO:1902494","GO:CC","catalytic complex",16963,3994,"GO:0032991",NA
"120","palevioletred3",TRUE,0.0202388862265313,9937,324,223,0.688271604938272,0.0224413806983999,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"121","palevioletred3",TRUE,0.0339256048051174,6,324,3,0.00925925925925926,0.5,"GO:0071986","GO:CC","Ragulator complex",16963,3168,"c(""GO:0031902"", ""GO:0045121"", ""GO:0098796"")",NA
"122","plum",TRUE,0.00194415399152991,12994,278,242,0.870503597122302,0.0186239802985994,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"123","plum",TRUE,0.0054922150618182,12231,278,230,0.827338129496403,0.0188046766413212,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"124","plum",TRUE,0.0230575319648609,11093,278,211,0.758992805755396,0.0190210042369062,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"125","plum2",TRUE,0.000783721940423583,12994,307,267,0.86970684039088,0.0205479452054795,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"126","plum2",TRUE,0.0287747020596691,11093,307,231,0.752442996742671,0.0208239430271342,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"127","purple",TRUE,0.0246244971848967,9937,226,160,0.707964601769911,0.0161014390661165,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"128","purple",TRUE,0.0373858349095587,11572,232,190,0.818965517241379,0.0164189422744556,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"129","saddlebrown",TRUE,3.10349882637738e-05,3932,302,110,0.364238410596026,0.0279755849440488,"GO:0005654","GO:CC","nucleoplasm",16963,327,"c(""GO:0031981"", ""GO:0110165"")",NA
"130","saddlebrown",TRUE,7.43353695290542e-05,4639,302,123,0.407284768211921,0.0265143349859884,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"131","saddlebrown",TRUE,0.000106386959464521,11093,302,237,0.78476821192053,0.0213648246642026,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"132","saddlebrown",TRUE,0.000452777849473699,6463,302,155,0.513245033112583,0.023982670586415,"GO:0005634","GO:CC","nucleus",16963,310,"GO:0043231",NA
"133","saddlebrown",TRUE,0.000762348257056153,12994,302,263,0.870860927152318,0.0202401108203786,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"134","saddlebrown",TRUE,0.00163416720562632,5682,302,138,0.456953642384106,0.0242872228088701,"GO:0043233","GO:CC","organelle lumen",16963,2155,"c(""GO:0031974"", ""GO:0043226"")",NA
"135","saddlebrown",TRUE,0.00163416720562632,5682,302,138,0.456953642384106,0.0242872228088701,"GO:0070013","GO:CC","intracellular organelle lumen",16963,2747,"c(""GO:0043229"", ""GO:0043233"")",NA
