"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"154","lightpink4",TRUE,0.0473363159604884,136,82,7,0.0853658536585366,0.0514705882352941,"KEGG:04140","KEGG","Autophagy - animal",7747,255,"KEGG:00000",NA
"155","lightpink4",TRUE,0.0473363159604884,136,82,7,0.0853658536585366,0.0514705882352941,"KEGG:04371","KEGG","Apelin signaling pathway",7747,285,"KEGG:00000",NA
"156","lightpink4",TRUE,0.0238917687767054,78,94,6,0.0638297872340425,0.0769230769230769,"REAC:R-HSA-1169410","REAC","Antiviral mechanism by IFN-stimulated genes",10588,148,"REAC:R-HSA-913531",NA
"157","lightsteelblue1",TRUE,0.0232815618557773,89,52,5,0.0961538461538462,0.0561797752808989,"KEGG:04658","KEGG","Th1 and Th2 cell differentiation",7747,312,"KEGG:00000",NA
"158","lightsteelblue1",TRUE,0.0478177227305907,104,52,5,0.0961538461538462,0.0480769230769231,"KEGG:04659","KEGG","Th17 cell differentiation",7747,313,"KEGG:00000",NA
"159","magenta",TRUE,0.0498572379237055,2,185,2,0.0108108108108108,1,"GO:0030976","GO:MF","thiamine pyrophosphate binding",16268,5069,"c(""GO:0019842"", ""GO:0043168"", ""GO:0043169"", ""GO:0097159"", ""GO:1901363"", ""GO:1901681"")",NA
"160","magenta",TRUE,0.0495431163278428,22,131,4,0.0305343511450382,0.181818181818182,"REAC:R-HSA-71403","REAC","Citric acid cycle (TCA cycle)",10588,334,"REAC:R-HSA-71406",NA
"161","mediumorchid",TRUE,3.97019124200593e-10,297,233,26,0.111587982832618,0.0875420875420875,"GO:0007596","GO:BP","blood coagulation",15979,3492,"c(""GO:0007599"", ""GO:0042060"", ""GO:0050817"")",NA
"162","mediumorchid",TRUE,5.42605711948242e-10,301,233,26,0.111587982832618,0.0863787375415282,"GO:0007599","GO:BP","hemostasis",15979,3495,"GO:0050878",NA
"163","mediumorchid",TRUE,5.86218922102751e-10,302,233,26,0.111587982832618,0.0860927152317881,"GO:0050817","GO:BP","coagulation",15979,15589,"GO:0032501",NA
"164","mediumorchid",TRUE,7.35412279357339e-09,423,233,29,0.124463519313305,0.0685579196217494,"GO:0042060","GO:BP","wound healing",15979,11598,"GO:0009611",NA
"165","mediumorchid",TRUE,1.6695693016398e-08,133,233,17,0.0729613733905579,0.12781954887218,"GO:0030168","GO:BP","platelet activation",15979,7784,"c(""GO:0001775"", ""GO:0007596"")",NA
"166","mediumorchid",TRUE,3.4235389722096e-08,390,233,27,0.11587982832618,0.0692307692307692,"GO:0050878","GO:BP","regulation of body fluid levels",15979,15641,"GO:0065008",NA
