"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"11","blue2",TRUE,0.0499639730510567,4,90,2,0.0222222222222222,0.5,"GO:0072558","GO:CC","NLRP1 inflammasome complex",16963,3183,"GO:0061702",NA
"12","blue2",TRUE,0.0488815646635386,76,41,4,0.0975609756097561,0.0526315789473684,"KEGG:05133","KEGG","Pertussis",7747,403,"KEGG:00000",NA
"13","brown",TRUE,0.00689819107484305,835,111,19,0.171171171171171,0.0227544910179641,"GO:0006396","GO:BP","RNA processing",15979,2421,"c(""GO:0010467"", ""GO:0016070"")",NA
"14","brown2",TRUE,0.0386895643589083,87,211,8,0.037914691943128,0.0919540229885057,"GO:0006906","GO:BP","vesicle fusion",15979,2881,"c(""GO:0016050"", ""GO:0016192"", ""GO:0090174"")",NA
"15","brown2",TRUE,0.000126561417580815,9588,220,160,0.727272727272727,0.0166875260742595,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"16","brown2",TRUE,0.00080558585738767,11093,220,175,0.795454545454545,0.0157757144144956,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"17","brown2",TRUE,0.00272734641856207,12994,220,194,0.881818181818182,0.0149299676773896,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"18","brown2",TRUE,0.0028058829038106,11333,220,176,0.8,0.0155298685255449,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"19","brown2",TRUE,0.0277758871104684,9937,220,156,0.709090909090909,0.0156989030894636,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"20","brown2",TRUE,0.0451263282491044,12231,220,182,0.827272727272727,0.0148802223857411,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"21","coral",TRUE,0.0187119648004501,364,97,11,0.11340206185567,0.0302197802197802,"GO:0048193","GO:BP","Golgi vesicle transport",15979,14817,"GO:0016192",NA
"22","coral",TRUE,0.00273486140262497,12994,101,94,0.930693069306931,0.00723410804986917,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"23","coral",TRUE,0.0143379057765851,11093,101,84,0.831683168316832,0.0075723429189579,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"24","coral",TRUE,0.0156278002945002,9937,101,78,0.772277227722772,0.00784945154473181,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"25","coral",TRUE,0.0269435271775686,126,101,6,0.0594059405940594,0.0476190476190476,"GO:0030658","GO:CC","transport vesicle membrane",16963,1136,"c(""GO:0030133"", ""GO:0030659"", ""GO:0098588"", ""GO:0098805"")",NA
"26","coral",TRUE,0.0413537291112124,9588,101,75,0.742574257425743,0.00782227784730914,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"27","coral1",TRUE,0.0033615722943208,2,60,2,0.0333333333333333,1,"GO:0030692","GO:CC","Noc4p-Nop14p complex",16963,1164,"c(""GO:0030686"", ""GO:0030688"", ""GO:0030689"")",NA
"28","coral1",TRUE,0.0100617263525608,3,60,2,0.0333333333333333,0.666666666666667,"GO:0030689","GO:CC","Noc complex",16963,1161,"c(""GO:0005634"", ""GO:0032991"")",NA
"29","coral2",TRUE,0.00419179172257827,11093,278,214,0.76978417266187,0.0192914450554404,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"30","coral2",TRUE,0.0340832733500325,12231,278,227,0.816546762589928,0.0185593982503475,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"31","coral2",TRUE,0.00613695841590786,4,262,3,0.0114503816793893,0.75,"GO:1990269","GO:MF","RNA polymerase II C-terminal domain phosphoserine binding",16268,12056,"c(""GO:0050815"", ""GO:0099122"")",NA
"32","coral2",TRUE,0.0254228676868275,321,262,16,0.0610687022900763,0.0498442367601246,"GO:0017016","GO:MF","Ras GTPase binding",16268,3950,"GO:0031267",NA
"33","darkgrey",TRUE,0.0381282590720888,5,67,2,0.0298507462686567,0.4,"GO:0000444","GO:CC","MIS12/MIND type complex",16963,94,"c(""GO:0000777"", ""GO:0032991"")",NA
"34","darkmagenta",TRUE,0.0155194527739566,51,91,5,0.0549450549450549,0.0980392156862745,"GO:0060291","GO:BP","long-term synaptic potentiation",15979,17329,"c(""GO:0048167"", ""GO:0050806"")",NA
"35","darkorange2",TRUE,0.000267080002960462,9269,197,149,0.756345177664975,0.0160750890063653,"GO:0044237","GO:BP","cellular metabolic process",15979,12812,"c(""GO:0008152"", ""GO:0009987"")",NA
"36","darkorange2",TRUE,0.0153874082901401,5090,197,92,0.467005076142132,0.0180746561886051,"GO:0009058","GO:BP","biosynthetic process",15979,3696,"GO:0008152",NA
"37","darkorange2",TRUE,0.01793370441459,5033,197,91,0.461928934010152,0.0180806675938804,"GO:1901576","GO:BP","organic substance biosynthetic process",15979,25018,"c(""GO:0009058"", ""GO:0071704"")",NA
"38","darkorange2",TRUE,0.018458532712872,5791,197,101,0.512690355329949,0.0174408565014678,"GO:1901564","GO:BP","organonitrogen compound metabolic process",15979,25007,"c(""GO:0006807"", ""GO:0071704"")",NA
"39","darkorange2",TRUE,0.0232311162806325,9975,197,151,0.766497461928934,0.0151378446115288,"GO:0008152","GO:BP","metabolic process",15979,3566,"GO:0008150",NA
"40","darkorange2",TRUE,0.0251597334447185,8837,197,138,0.700507614213198,0.0156161593300894,"GO:0044238","GO:BP","primary metabolic process",15979,12813,"GO:0008152",NA
"41","darkorange2",TRUE,0.0469420929976575,8407,197,132,0.67005076142132,0.0157012013798025,"GO:0006807","GO:BP","nitrogen compound metabolic process",15979,2797,"GO:0008152",NA
"42","darkorange2",TRUE,0.0172648585547185,250,203,12,0.0591133004926108,0.048,"GO:0005819","GO:CC","spindle",16963,478,"c(""GO:0015630"", ""GO:0043232"")",NA
"43","darkorange2",TRUE,0.00719509815406264,2024,199,46,0.231155778894472,0.0227272727272727,"GO:0016740","GO:MF","transferase activity",16268,3743,"GO:0003824",NA
"44","darkred",TRUE,0.0116421630314535,101,88,7,0.0795454545454545,0.0693069306930693,"KEGG:04916","KEGG","Melanogenesis",7747,348,"KEGG:00000",NA
"45","darkred",TRUE,0.036851886728908,160,88,8,0.0909090909090909,0.05,"KEGG:04310","KEGG","Wnt signaling pathway",7747,276,"KEGG:00000",NA
"46","darkslateblue",TRUE,0.049824945205172,6,62,2,0.032258064516129,0.333333333333333,"GO:0000347","GO:CC","THO complex",16963,81,"c(""GO:0005634"", ""GO:0032991"")",NA
"47","darkslateblue",TRUE,0.049824945205172,6,62,2,0.032258064516129,0.333333333333333,"GO:0000445","GO:CC","THO complex part of transcription export complex",16963,95,"c(""GO:0000346"", ""GO:0000347"")",NA
"48","darkslateblue",TRUE,0.0109248021813544,5,31,2,0.0645161290322581,0.4,"KEGG:00524","KEGG","Neomycin, kanamycin and gentamicin biosynthesis",7747,77,"KEGG:00000",NA
"49","green",TRUE,0.0302933977727781,56,236,7,0.0296610169491525,0.125,"GO:0072332","GO:BP","intrinsic apoptotic signaling pathway by p53 class mediator",15979,20477,"c(""GO:0072331"", ""GO:0097193"")",NA
"50","honeydew",TRUE,0.000782730092687817,4850,200,88,0.44,0.0181443298969072,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"51","honeydew1",TRUE,0.0309830654176885,90,88,5,0.0568181818181818,0.0555555555555556,"GO:0035579","GO:CC","specific granule membrane",16963,1885,"c(""GO:0030667"", ""GO:0042581"")",NA
"52","ivory",TRUE,0.0225121179429595,224,75,8,0.106666666666667,0.0357142857142857,"GO:0051896","GO:BP","regulation of protein kinase B signaling",15979,16419,"c(""GO:0043491"", ""GO:1902531"")",NA
"53","ivory",TRUE,0.0360356207056447,239,75,8,0.106666666666667,0.0334728033472803,"GO:0043491","GO:BP","protein kinase B signaling",15979,12489,"GO:0035556",NA
"54","lightcoral",TRUE,0.000858047561952232,12994,148,135,0.912162162162162,0.0103894104971525,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"55","lightcyan",TRUE,0.025986753311081,271,105,9,0.0857142857142857,0.033210332103321,"GO:0003924","GO:MF","GTPase activity",16268,607,"GO:0017111",NA
"56","lightgreen",TRUE,0.0250471428790968,3,70,2,0.0285714285714286,0.666666666666667,"GO:0070991","GO:MF","medium-chain-acyl-CoA dehydrogenase activity",16268,10059,"GO:0003995",NA
"57","lightgreen",TRUE,0.0199863756584743,4,36,2,0.0555555555555556,0.5,"REAC:R-HSA-1169092","REAC","Activation of RAS in B cells",10588,91,"REAC:R-HSA-1168372",NA
"58","lightpink4",TRUE,0.0193955376406227,11,110,3,0.0272727272727273,0.272727272727273,"GO:0015373","GO:MF","anion:sodium symporter activity",16268,3182,"c(""GO:0015296"", ""GO:0015370"")",NA
"59","lightsteelblue",TRUE,0.000393924407668818,1686,211,48,0.227488151658768,0.0284697508896797,"GO:0070727","GO:BP","cellular macromolecule localization",15979,19296,"c(""GO:0033036"", ""GO:0051641"")",NA
"60","lightsteelblue",TRUE,0.000703543325199525,816,211,30,0.14218009478673,0.0367647058823529,"GO:0033365","GO:BP","protein localization to organelle",15979,9468,"GO:0034613",NA
"61","lightsteelblue",TRUE,0.000850594361690308,1676,211,47,0.222748815165877,0.0280429594272076,"GO:0034613","GO:BP","cellular protein localization",15979,10050,"c(""GO:0008104"", ""GO:0070727"")",NA
"62","lightsteelblue",TRUE,0.0102266971894692,1608,211,43,0.203791469194313,0.0267412935323383,"GO:0046907","GO:BP","intracellular transport",15979,14653,"c(""GO:0006810"", ""GO:0051641"", ""GO:0051649"")",NA
"63","lightsteelblue",TRUE,0.0322125694018118,1037,211,31,0.146919431279621,0.029893924783028,"GO:0006886","GO:BP","intracellular protein transport",15979,2863,"c(""GO:0015031"", ""GO:0034613"", ""GO:0046907"")",NA
"64","lightsteelblue",TRUE,0.0460708496128161,11572,222,182,0.81981981981982,0.0157276183892153,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"65","maroon",TRUE,0.0176653992712481,63,98,5,0.0510204081632653,0.0793650793650794,"GO:0004714","GO:MF","transmembrane receptor protein tyrosine kinase activity",16268,1296,"c(""GO:0004713"", ""GO:0019199"")",NA
"66","maroon",TRUE,0.0314315837616546,115,98,6,0.0612244897959184,0.0521739130434783,"GO:0004713","GO:MF","protein tyrosine kinase activity",16268,1295,"GO:0004672",NA
"67","maroon",TRUE,0.0496948681871911,3,98,2,0.0204081632653061,0.666666666666667,"GO:0004534","GO:MF","5'-3' exoribonuclease activity",16268,1145,"c(""GO:0008409"", ""GO:0016896"")",NA
"68","mediumpurple2",TRUE,0.0275529192319441,12994,241,208,0.863070539419087,0.0160073880252424,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"69","midnightblue",TRUE,0.012681663469856,12231,159,136,0.855345911949686,0.0111192870574769,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"70","midnightblue",TRUE,0.0158536088852283,9588,159,114,0.716981132075472,0.0118898623279099,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"71","midnightblue",TRUE,0.0497620346197972,2,151,2,0.0132450331125828,1,"GO:0018479","GO:MF","benzaldehyde dehydrogenase (NAD+) activity",16268,4117,"c(""GO:0004029"", ""GO:0019115"")",NA
"72","navajowhite1",TRUE,0.00172939217603293,11093,149,122,0.818791946308725,0.0109979266203912,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"73","navajowhite1",TRUE,0.0224266992801767,9588,149,107,0.718120805369127,0.011159783062161,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"74","navajowhite1",TRUE,0.0419142384674845,12994,149,132,0.885906040268456,0.0101585347083269,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"75","orange",TRUE,0.00017938082125604,12994,237,211,0.890295358649789,0.016238263814068,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"76","orange",TRUE,0.00961892167347536,9588,237,164,0.691983122362869,0.017104714226116,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"77","orange",TRUE,0.0118283695909579,12231,237,197,0.831223628691983,0.0161066143406099,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"78","orange",TRUE,0.0121907088703493,11093,237,183,0.772151898734177,0.0164968899305869,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"79","orange",TRUE,0.0134916689290468,9937,237,168,0.708860759493671,0.0169065110194224,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"80","orange",TRUE,0.0410789310736697,757,237,24,0.10126582278481,0.0317040951122853,"GO:1990234","GO:CC","transferase complex",16963,4201,"GO:1902494",NA
"81","orangered3",TRUE,0.0188492244283352,5033,226,102,0.451327433628319,0.0202662427975363,"GO:1901576","GO:BP","organic substance biosynthetic process",15979,25018,"c(""GO:0009058"", ""GO:0071704"")",NA
"82","orangered3",TRUE,0.0256352844306559,4936,226,100,0.442477876106195,0.020259319286872,"GO:0044249","GO:BP","cellular biosynthetic process",15979,12820,"c(""GO:0009058"", ""GO:0044237"")",NA
"83","orangered3",TRUE,0.031969087913702,5090,226,102,0.451327433628319,0.0200392927308448,"GO:0009058","GO:BP","biosynthetic process",15979,3696,"GO:0008152",NA
"84","orangered3",TRUE,0.0499998545204767,6463,243,120,0.493827160493827,0.0185672288410955,"GO:0005634","GO:CC","nucleus",16963,310,"GO:0043231",NA
"85","orangered3",TRUE,0.00988776321980545,11572,232,192,0.827586206896552,0.0165917732457656,"GO:0005515","GO:MF","protein binding",16268,1897,"GO:0005488",NA
"86","orangered3",TRUE,0.046186216384968,13377,232,211,0.90948275862069,0.0157733423039545,"GO:0005488","GO:MF","binding",16268,1880,"GO:0003674",NA
"87","orangered4",TRUE,0.0107166304520524,12994,195,172,0.882051282051282,0.0132368785593351,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"88","paleturquoise",TRUE,0.0111836006471163,3440,228,78,0.342105263157895,0.0226744186046512,"GO:0006996","GO:BP","organelle organization",15979,2954,"GO:0016043",NA
"89","paleturquoise",TRUE,0.000145567639606983,12994,244,217,0.889344262295082,0.0167000153917193,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"90","paleturquoise",TRUE,0.000205957794620338,11093,244,194,0.795081967213115,0.0174885062652123,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"91","paleturquoise",TRUE,0.00302105445376382,9937,244,175,0.717213114754098,0.017610948978565,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"92","paleturquoise",TRUE,0.00388875437097029,12231,244,204,0.836065573770492,0.0166789305862154,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"93","paleturquoise",TRUE,0.00482977484917679,4850,244,100,0.409836065573771,0.0206185567010309,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"94","paleturquoise",TRUE,0.00508454925519341,4110,244,88,0.360655737704918,0.0214111922141119,"GO:0043232","GO:CC","intracellular non-membrane-bounded organelle",16963,2154,"c(""GO:0043228"", ""GO:0043229"")",NA
"95","paleturquoise",TRUE,0.00518518267316739,4112,244,88,0.360655737704918,0.0214007782101167,"GO:0043228","GO:CC","non-membrane-bounded organelle",16963,2150,"GO:0043226",NA
"96","paleturquoise",TRUE,0.0338022656001749,9588,244,166,0.680327868852459,0.0173133083020442,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"97","palevioletred2",TRUE,0.000515688117152475,11093,142,118,0.830985915492958,0.0106373388623456,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"98","palevioletred2",TRUE,0.0173306486265229,12231,142,122,0.859154929577465,0.00997465456626605,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"99","palevioletred2",TRUE,0.0179137145274856,12994,142,127,0.894366197183099,0.0097737417269509,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"100","palevioletred2",TRUE,0.0443622041306662,237,142,9,0.0633802816901408,0.0379746835443038,"GO:0030135","GO:CC","coated vesicle",16963,1094,"GO:0031410",NA
"101","palevioletred3",TRUE,0.024075040801666,8407,210,141,0.671428571428571,0.0167717378375164,"GO:0006807","GO:BP","nitrogen compound metabolic process",15979,2797,"GO:0008152",NA
"102","palevioletred3",TRUE,0.00429444646986251,4723,225,92,0.408888888888889,0.0194791446114758,"GO:0032991","GO:CC","protein-containing complex",16963,1590,"GO:0005575",NA
"103","palevioletred3",TRUE,0.0141194280736723,12994,225,196,0.871111111111111,0.01508388486994,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"104","plum",TRUE,1.55762895838522e-07,12994,273,248,0.908424908424908,0.0190857318762506,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"105","plum",TRUE,6.24728930876298e-05,9937,273,200,0.732600732600733,0.0201267988326457,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"106","plum",TRUE,0.000206218905047997,11093,273,215,0.787545787545788,0.0193815919949518,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"107","plum",TRUE,0.0107312967288787,12231,273,225,0.824175824175824,0.0183958793230316,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"108","plum",TRUE,0.0204694665707371,9588,273,185,0.677655677655678,0.0192949520233625,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"109","plum2",TRUE,0.0360276432141147,174,47,6,0.127659574468085,0.0344827586206897,"REAC:R-HSA-8978868","REAC","Fatty acid metabolism",10588,837,"REAC:R-HSA-556833",NA
"110","plum3",TRUE,0.0480019770146157,2037,118,30,0.254237288135593,0.0147275405007364,"GO:0016787","GO:MF","hydrolase activity",16268,3786,"GO:0003824",NA
"111","red",TRUE,0.0291083458021233,171,52,6,0.115384615384615,0.0350877192982456,"GO:0007163","GO:BP","establishment or maintenance of cell polarity",15979,3098,"GO:0009987",NA
"112","saddlebrown",TRUE,0.00967988759037595,319,177,13,0.0734463276836158,0.0407523510971787,"GO:0016607","GO:CC","nuclear speck",16963,920,"GO:0016604",NA
"113","saddlebrown",TRUE,0.0175512803675046,4850,177,75,0.423728813559322,0.0154639175257732,"GO:0005829","GO:CC","cytosol",16963,487,"c(""GO:0005737"", ""GO:0110165"")",NA
"114","saddlebrown",TRUE,0.0462586170087783,4639,177,71,0.401129943502825,0.0153050226341884,"GO:0031981","GO:CC","nuclear lumen",16963,1472,"c(""GO:0005634"", ""GO:0070013"")",NA
"115","salmon2",TRUE,0.0495983108358211,29,52,3,0.0576923076923077,0.103448275862069,"GO:0051959","GO:MF","dynein light intermediate chain binding",16268,9319,"GO:0005515",NA
"116","skyblue",TRUE,0.0281931488070514,12994,109,99,0.908256880733945,0.00761890103124519,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"117","skyblue",TRUE,0.0128327787129249,42,52,4,0.0769230769230769,0.0952380952380952,"KEGG:00860","KEGG","Porphyrin and chlorophyll metabolism",7747,128,"KEGG:00000",NA
"118","skyblue1",TRUE,0.0177244037096566,23,35,3,0.0857142857142857,0.130434782608696,"REAC:R-HSA-2453902","REAC","The canonical retinoid cycle in rods (twilight vision)",10588,2202,"REAC:R-HSA-2187338",NA
"119","steelblue",TRUE,0.000700801435502243,12994,188,169,0.898936170212766,0.0130060027705095,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"120","steelblue",TRUE,0.00343842628237831,11093,188,150,0.797872340425532,0.0135220409267105,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"121","steelblue",TRUE,0.012946268202834,12231,188,159,0.845744680851064,0.012999754721609,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"122","steelblue",TRUE,0.0248793629276033,9588,188,132,0.702127659574468,0.0137672090112641,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"123","steelblue",TRUE,0.0196391584980568,7,190,3,0.0157894736842105,0.428571428571429,"GO:0008474","GO:MF","palmitoyl-(protein) hydrolase activity",16268,2213,"c(""GO:0016790"", ""GO:0098599"", ""GO:0140096"")",NA
"124","steelblue",TRUE,0.0311522793653489,8,190,3,0.0157894736842105,0.375,"GO:0098599","GO:MF","palmitoyl hydrolase activity",16268,10460,"GO:0016787",NA
"125","steelblue",TRUE,0.0300743069538012,8,121,3,0.0247933884297521,0.375,"REAC:R-HSA-112411","REAC","MAPK1 (ERK2) activation",10588,1212,"REAC:R-HSA-112409",NA
"126","steelblue",TRUE,0.0389370816628475,22,121,4,0.0330578512396694,0.181818181818182,"REAC:R-HSA-112409","REAC","RAF-independent MAPK1/3 activation",10588,1654,"REAC:R-HSA-5684996",NA
"127","tan",TRUE,0.0310453891665782,944,100,16,0.16,0.0169491525423729,"GO:0031967","GO:CC","organelle envelope",16963,1460,"c(""GO:0031975"", ""GO:0043227"", ""GO:0043229"")",NA
"128","tan",TRUE,0.0310453891665782,944,100,16,0.16,0.0169491525423729,"GO:0031975","GO:CC","envelope",16963,1467,"GO:0110165",NA
"129","thistle",TRUE,0.0251051046591982,5,181,3,0.0165745856353591,0.6,"GO:0030578","GO:BP","PML body organization",15979,7967,"GO:0030575",NA
"130","thistle2",TRUE,0.0308235191282117,4,43,2,0.0465116279069767,0.5,"REAC:R-HSA-6803544","REAC","Ion influx/efflux at host-pathogen interface",10588,1148,"REAC:R-HSA-6803157",NA
"131","thistle3",TRUE,0.0261082782813339,9588,118,87,0.73728813559322,0.0090738423028786,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"132","yellow",TRUE,0.00297332213710081,12994,214,189,0.883177570093458,0.0145451746960135,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"133","yellow",TRUE,0.0252764515020976,17,141,4,0.0283687943262411,0.235294117647059,"REAC:R-HSA-450604","REAC","KSRP (KHSRP) binds and destabilizes mRNA",10588,1155,"REAC:R-HSA-450531",NA
"134","yellow4",TRUE,0.00502804218676478,2,76,2,0.0263157894736842,1,"GO:0070852","GO:CC","cell body fiber",16963,2931,"GO:0043005",NA
